index,start_time,freq,amp_0
233,19-09-2023 18:58:07,1.131578947368421,130.0
234,19-09-2023 19:00:07,1.131578947368421,140.0
235,19-09-2023 19:02:07,1.131578947368421,150.0
236,19-09-2023 19:04:07,1.131578947368421,160.0
237,19-09-2023 19:06:07,1.131578947368421,170.0
238,19-09-2023 19:08:07,1.131578947368421,180.0
239,19-09-2023 19:10:07,1.131578947368421,190.0
240,19-09-2023 19:12:07,1.131578947368421,200.0
241,19-09-2023 19:14:07,1.1526315789473685,10.0
242,19-09-2023 19:16:07,1.1526315789473685,20.0
243,19-09-2023 19:18:07,1.1526315789473685,30.0
244,19-09-2023 19:20:07,1.1526315789473685,40.0
245,19-09-2023 19:22:06,1.1526315789473685,50.0
246,19-09-2023 19:24:06,1.1526315789473685,60.0
247,19-09-2023 19:26:06,1.1526315789473685,70.0
248,19-09-2023 19:28:06,1.1526315789473685,80.0
249,19-09-2023 19:30:06,1.1526315789473685,90.0
250,19-09-2023 19:32:06,1.1526315789473685,100.0
251,19-09-2023 19:34:06,1.1526315789473685,110.0
252,19-09-2023 19:36:06,1.1526315789473685,120.0
253,19-09-2023 19:38:05,1.1526315789473685,130.0
254,19-09-2023 19:40:05,1.1526315789473685,140.0
255,19-09-2023 19:42:05,1.1526315789473685,150.0
256,19-09-2023 19:44:05,1.1526315789473685,160.0
257,19-09-2023 19:46:05,1.1526315789473685,170.0
258,19-09-2023 19:48:05,1.1526315789473685,180.0
259,19-09-2023 19:50:05,1.1526315789473685,190.0
260,19-09-2023 19:52:05,1.1526315789473685,200.0
261,19-09-2023 19:54:05,1.1736842105263159,10.0
262,19-09-2023 19:56:05,1.1736842105263159,20.0
263,19-09-2023 19:58:05,1.1736842105263159,30.0
264,19-09-2023 20:00:05,1.1736842105263159,40.0
265,19-09-2023 20:02:05,1.1736842105263159,50.0
266,19-09-2023 20:04:05,1.1736842105263159,60.0
267,19-09-2023 20:06:05,1.1736842105263159,70.0
268,19-09-2023 20:08:05,1.1736842105263159,80.0
269,19-09-2023 20:10:05,1.1736842105263159,90.0
270,19-09-2023 20:12:05,1.1736842105263159,100.0
271,19-09-2023 20:14:05,1.1736842105263159,110.0
272,19-09-2023 20:16:05,1.1736842105263159,120.0
273,19-09-2023 20:18:05,1.1736842105263159,130.0
274,19-09-2023 20:20:05,1.1736842105263159,140.0
275,19-09-2023 20:22:05,1.1736842105263159,150.0
276,19-09-2023 20:24:05,1.1736842105263159,160.0
277,19-09-2023 20:26:05,1.1736842105263159,170.0
278,19-09-2023 20:28:05,1.1736842105263159,180.0
279,19-09-2023 20:30:05,1.1736842105263159,190.0
280,19-09-2023 20:32:05,1.1736842105263159,200.0
281,19-09-2023 20:34:05,1.194736842105263,10.0
282,19-09-2023 20:36:05,1.194736842105263,20.0
283,19-09-2023 20:38:05,1.194736842105263,30.0
284,19-09-2023 20:40:05,1.194736842105263,40.0
285,19-09-2023 20:42:05,1.194736842105263,50.0
286,19-09-2023 20:44:04,1.194736842105263,60.0
287,19-09-2023 20:46:04,1.194736842105263,70.0
288,19-09-2023 20:48:04,1.194736842105263,80.0
289,19-09-2023 20:50:04,1.194736842105263,90.0
290,19-09-2023 20:52:04,1.194736842105263,100.0
291,19-09-2023 20:54:04,1.194736842105263,110.0
292,19-09-2023 20:56:04,1.194736842105263,120.0
293,19-09-2023 20:58:04,1.194736842105263,130.0
294,19-09-2023 21:00:04,1.194736842105263,140.0
295,19-09-2023 21:02:04,1.194736842105263,150.0
296,19-09-2023 21:04:04,1.194736842105263,160.0
297,19-09-2023 21:06:04,1.194736842105263,170.0
298,19-09-2023 21:08:03,1.194736842105263,180.0
299,19-09-2023 21:10:03,1.194736842105263,190.0
300,19-09-2023 21:12:03,1.194736842105263,200.0
301,19-09-2023 21:14:03,1.2157894736842105,10.0
302,19-09-2023 21:16:03,1.2157894736842105,20.0
303,19-09-2023 21:18:03,1.2157894736842105,30.0
304,19-09-2023 21:20:03,1.2157894736842105,40.0
305,19-09-2023 21:22:03,1.2157894736842105,50.0
306,19-09-2023 21:24:03,1.2157894736842105,60.0
307,19-09-2023 21:26:03,1.2157894736842105,70.0
308,19-09-2023 21:28:03,1.2157894736842105,80.0
309,19-09-2023 21:30:03,1.2157894736842105,90.0
310,19-09-2023 21:32:03,1.2157894736842105,100.0
311,19-09-2023 21:34:03,1.2157894736842105,110.0
312,19-09-2023 21:36:03,1.2157894736842105,120.0
313,19-09-2023 21:38:03,1.2157894736842105,130.0
314,19-09-2023 21:40:03,1.2157894736842105,140.0
315,19-09-2023 21:42:03,1.2157894736842105,150.0
316,19-09-2023 21:44:03,1.2157894736842105,160.0
317,19-09-2023 21:46:03,1.2157894736842105,170.0
318,19-09-2023 21:48:03,1.2157894736842105,180.0
319,19-09-2023 21:50:03,1.2157894736842105,190.0
320,19-09-2023 21:52:03,1.2157894736842105,200.0
321,19-09-2023 21:54:02,1.236842105263158,10.0
322,19-09-2023 21:56:03,1.236842105263158,20.0
323,19-09-2023 21:58:02,1.236842105263158,30.0
324,19-09-2023 22:00:02,1.236842105263158,40.0
325,19-09-2023 22:02:02,1.236842105263158,50.0
326,19-09-2023 22:04:02,1.236842105263158,60.0
327,19-09-2023 22:06:02,1.236842105263158,70.0
328,19-09-2023 22:08:02,1.236842105263158,80.0
329,19-09-2023 22:10:02,1.236842105263158,90.0
330,19-09-2023 22:12:02,1.236842105263158,100.0
331,19-09-2023 22:14:02,1.236842105263158,110.0
332,19-09-2023 22:16:02,1.236842105263158,120.0
333,19-09-2023 22:18:02,1.236842105263158,130.0
334,19-09-2023 22:20:02,1.236842105263158,140.0
335,19-09-2023 22:22:02,1.236842105263158,150.0
336,19-09-2023 22:24:02,1.236842105263158,160.0
337,19-09-2023 22:26:02,1.236842105263158,170.0
338,19-09-2023 22:28:02,1.236842105263158,180.0
339,19-09-2023 22:30:02,1.236842105263158,190.0
340,19-09-2023 22:32:02,1.236842105263158,200.0
341,19-09-2023 22:34:02,1.2578947368421054,10.0
342,19-09-2023 22:36:02,1.2578947368421054,20.0
